nm       Rad_ref     Rad_target  Reflectance
2093.4  -12.47  12.47  -100.00
2096.0  -24.72  4.12  -16.67
2098.6  -8.17  0.00  -0.00
2101.1  8.13  -8.13  -100.00
2103.7  -8.11  0.00  -0.00
2106.3  -4.05  4.05  -100.00
2108.8  -8.07  4.04  -50.00
2111.4  8.10  8.10  100.00
2114.0  4.05  8.10  200.00
2116.5  -12.12  8.08  -66.67
2119.1  1.00  4.04  404.00
2121.6  8.04  -4.02  -50.00
2124.2  4.00  -4.00  -100.00
2126.7  3.97  0.00  0.00
2129.2  7.89  7.89  100.00
2131.8  1.00  11.85  1185.00
2134.3  -19.83  -3.97  20.00
2136.9  -15.86  -7.93  50.00
2139.4  -3.95  3.95  -100.00
2141.9  7.88  3.94  50.00
2144.5  3.93  0.00  0.00
2147.0  -3.93  0.00  -0.00
2149.5  1.00  7.87  787.00
2152.0  1.00  11.84  1183.50
2154.5  -3.93  7.86  -200.00
2157.1  -3.93  7.85  -200.00
2159.6  7.86  3.93  50.00
2162.1  27.62  0.00  0.00
2164.6  23.70  3.95  16.67
2167.1  7.87  7.87  100.00
2169.6  11.76  3.92  33.33
