nm       Rad_ref     Rad_target  Reflectance
2487.3  30.21  0.00  0.00
2489.4  21.06  42.12  200.00
2491.6  55.13  55.13  100.00
2493.7  81.24  81.24  100.00
2495.8  96.76  36.29  37.50
2497.9  62.58  37.55  60.00
2500.1  26.21  39.32  150.00
2502.2  41.90  13.97  33.33
2504.3  45.09  15.03  33.33
2506.4  113.79  32.51  28.57
2508.5  156.69  52.23  33.33
2510.6  166.73  74.10  44.44
2512.8  98.40  78.72  80.00
2514.9  -21.17  84.68  -400.00
2517.0  163.31  0.00  0.00
